"Time (UTC)","Barometric Pressure (mbar)","Temperature (degrees F)","Dewpoint (degrees F)","Relative Humidity (%)","Wind speed (mph)","Wind direction (degrees)","Analysis Barometric Pressure (mbar)","Analysis Temperature (degrees F)","Analysis Dewpoint (degrees F)","Analysis Relative Humidity (%)","Analysis Wind speed (mph)","Analysis Wind direction (degrees)"
2018-10-31 12:00:00,,73.8,65.1,74,0,0,,,,,,
2018-11-01 06:00:00,,67.1,65.8,95,4,160,,,,,,
2018-11-01 09:00:00,,68.9,66.6,92,3,160,,,,,,
2018-11-01 12:00:00,,77.0,63.5,63,2,110,,,,,,
2018-11-01 15:00:00,,75.9,64.0,66,2,180,,,,,,
2018-11-02 09:00:00,,79.2,65.1,62,3,160,,,,,,
2018-11-02 12:00:00,,81.5,65.3,58,2,90,,,,,,
2018-11-02 15:00:00,,77.9,65.8,66,3,160,,,,,,
2018-11-03 06:00:00,,68.4,65.1,89,0,0,,,,,,
2018-11-05 06:00:00,,72.0,64.9,78,0,0,,,,,,
2018-11-05 09:00:00,,81.0,64.2,56,4,90,,,,,,
2018-11-05 12:00:00,,78.8,66.7,66,6,180,,,,,,
2018-11-05 15:00:00,,75.2,65.8,72,0,0,,,,,,
2018-11-06 15:00:00,,72.5,64.4,75,4,140,,,,,,
2018-11-07 06:00:00,,70.5,66.7,87,0,0,,,,,,
2018-11-07 09:00:00,,78.8,63.7,59,0,0,,,,,,
2018-11-07 12:00:00,,82.4,63.5,52,3,180,,,,,,
2018-11-08 06:00:00,,64.4,64.4,100,0,0,,,,,,
2018-11-08 09:00:00,,72.5,65.8,79,4,320,,,,,,
2018-11-08 12:00:00,,81.5,64.0,55,2,290,,,,,,
2018-11-08 15:00:00,,80.6,64.9,59,0,0,,,,,,
2018-11-09 15:00:00,,77.7,64.2,63,0,0,,,,,,
2018-11-10 12:00:00,,77.0,66.2,69,6,110,,,,,,
2018-11-11 06:00:00,,67.1,65.8,95,0,0,,,,,,
2018-11-11 09:00:00,,77.0,67.6,72,4,90,,,,,,
2018-11-12 12:00:00,,80.6,64.4,57,6,160,,,,,,
2018-11-12 15:00:00,,77.9,65.8,66,4,180,,,,,,
2018-11-13 06:00:00,,66.9,66.9,100,0,0,,,,,,
2018-11-14 09:00:00,,81.0,65.7,59,2,90,,,,,,
2018-11-14 12:00:00,,82.4,64.6,54,2,160,,,,,,
2018-11-14 15:00:00,,79.5,64.9,61,0,0,,,,,,
2018-11-15 06:00:00,,66.2,66.2,100,0,0,,,,,,
2018-11-15 09:00:00,,70.5,66.7,87,0,0,,,,,,
2018-11-15 12:00:00,,80.6,64.4,57,0,0,,,,,,
2018-11-15 15:00:00,,78.8,64.0,60,4,180,,,,,,
2018-11-16 15:00:00,,77.0,66.2,69,0,0,,,,,,
2018-11-17 06:00:00,,69.8,67.1,91,0,0,,,,,,
2018-11-17 09:00:00,,77.0,66.2,69,2,270,,,,,,
2018-11-18 06:00:00,,65.3,65.3,100,2,270,,,,,,
2018-11-19 09:00:00,,82.4,66.2,58,3,90,,,,,,
2018-11-19 12:00:00,,79.5,67.1,65,5,120,,,,,,
2018-11-19 15:00:00,,75.2,67.1,75,0,0,,,,,,
2018-11-20 06:00:00,,69.4,66.2,89,0,0,,,,,,
2018-11-20 09:00:00,,80.6,66.0,61,2,90,,,,,,
2018-11-20 12:00:00,,80.6,65.8,60,2,160,,,,,,
2018-11-20 15:00:00,,77.7,65.3,65,0,0,,,,,,
2018-11-21 06:00:00,,71.6,64.0,77,0,0,,,,,,
2018-11-21 09:00:00,,79.7,63.9,58,2,160,,,,,,
2018-11-21 12:00:00,,79.5,66.4,64,4,160,,,,,,
2018-11-21 15:00:00,,78.8,64.8,62,4,110,,,,,,
2018-11-22 06:00:00,,71.6,67.6,87,0,0,,,,,,
2018-11-22 09:00:00,,79.7,64.9,60,4,180,,,,,,
2018-11-22 12:00:00,,81.3,64.0,55,4,180,,,,,,
2018-11-22 15:00:00,,76.6,66.4,70,3,180,,,,,,
2018-11-23 06:00:00,,69.8,67.1,91,0,0,,,,,,
2018-11-23 09:00:00,,79.7,67.6,66,4,320,,,,,,
2018-11-23 12:00:00,,75.2,66.0,73,2,200,,,,,,
2018-11-23 15:00:00,,77.9,65.8,66,4,180,,,,,,
2018-11-24 06:00:00,,72.5,68.5,87,0,0,,,,,,
2018-11-24 09:00:00,,80.6,64.4,57,8,160,,,,,,
2018-11-24 12:00:00,,81.3,66.7,61,5,180,,,,,,
2018-11-24 15:00:00,,77.0,66.2,69,4,160,,,,,,
2018-11-26 12:00:00,,79.7,62.8,56,4,90,,,,,,
2018-11-27 06:00:00,,73.4,68.0,83,0,0,,,,,,
2018-11-27 09:00:00,,81.3,65.7,59,5,160,,,,,,
2018-11-28 12:00:00,,83.3,64.4,53,5,140,,,,,,
2018-11-28 15:00:00,,79.9,64.8,60,2,160,,,,,,
2018-11-29 06:00:00,,75.2,65.8,72,4,90,,,,,,
2018-11-29 09:00:00,,84.2,62.6,48,2,70,,,,,,
2018-11-29 12:00:00,,83.3,65.8,55,2,90,,,,,,
2018-11-29 15:00:00,,79.7,63.5,57,0,0,,,,,,
2018-11-30 06:00:00,,75.2,64.4,69,6,160,,,,,,
2018-11-30 09:00:00,,82.4,60.8,48,6,50,,,,,,
2018-11-30 12:00:00,,85.1,59.5,42,0,0,,,,,,
2018-11-30 15:00:00,,79.5,62.2,55,2,160,,,,,,
2018-12-01 15:00:00,,78.8,64.2,61,2,180,,,,,,
2018-12-02 06:00:00,,72.3,64.8,77,0,0,,,,,,
2018-12-02 09:00:00,,83.1,63.1,51,2,270,,,,,,
2018-12-02 12:00:00,,81.7,66.6,60,4,180,,,,,,
2018-12-04 09:00:00,,75.6,69.1,80,0,0,,,,,,
2018-12-04 12:00:00,,71.6,68.9,91,0,0,,,,,,
2018-12-04 15:00:00,,75.2,67.1,75,0,0,,,,,,
2018-12-05 06:00:00,,68.9,67.6,95,2,270,,,,,,
2018-12-05 09:00:00,,75.6,66.9,74,4,270,,,,,,
2018-12-05 12:00:00,,80.6,67.1,63,4,250,,,,,,
2018-12-05 15:00:00,,75.2,65.8,72,0,0,,,,,,
2018-12-06 06:00:00,,73.4,66.7,79,4,90,,,,,,
2018-12-06 09:00:00,,79.5,66.0,63,4,140,,,,,,
2018-12-06 12:00:00,,65.8,64.2,94,0,0,,,,,,
2018-12-06 15:00:00,,75.6,66.9,74,0,0,,,,,,
2018-12-07 15:00:00,,79.7,64.9,60,0,0,,,,,,
2018-12-08 06:00:00,,70.5,65.1,83,2,270,,,,,,
2018-12-08 09:00:00,,77.9,63.7,61,6,320,,,,,,
2018-12-08 12:00:00,,80.6,64.4,57,4,340,,,,,,
2018-12-08 15:00:00,,79.9,64.2,58,0,0,,,,,,
2018-12-09 09:00:00,,68.4,66.7,94,4,250,,,,,,
2018-12-09 12:00:00,,72.5,64.4,75,4,270,,,,,,
2018-12-09 15:00:00,,69.8,64.4,83,2,340,,,,,,
2018-12-10 06:00:00,,67.1,65.8,95,0,0,,,,,,
2018-12-11 09:00:00,,64.4,64.4,100,0,0,,,,,,
2018-12-11 12:00:00,,66.2,66.2,100,0,0,,,,,,
2018-12-11 15:00:00,,66.2,66.2,100,0,0,,,,,,
2018-12-12 06:00:00,,66.6,64.8,93,2,320,,,,,,
2018-12-12 09:00:00,,75.9,66.7,73,3,90,,,,,,
2018-12-12 12:00:00,,79.5,64.9,61,0,0,,,,,,
2018-12-12 15:00:00,,77.4,65.5,66,0,0,,,,,,
2018-12-13 06:00:00,,68.9,67.6,95,0,0,,,,,,
2018-12-13 09:00:00,,71.6,68.9,91,0,0,,,,,,
2018-12-13 12:00:00,,73.4,66.9,80,2,160,,,,,,
2018-12-13 15:00:00,,77.0,66.2,69,0,0,,,,,,
2018-12-14 06:00:00,,68.9,67.6,95,0,0,,,,,,
2018-12-14 09:00:00,,77.0,64.9,66,2,90,,,,,,
2018-12-14 12:00:00,,77.0,66.2,69,2,160,,,,,,
2018-12-14 15:00:00,,77.0,64.9,66,2,110,,,,,,
2018-12-15 06:00:00,,66.9,65.8,96,2,270,,,,,,
2018-12-15 09:00:00,,75.9,66.7,73,3,180,,,,,,
2018-12-15 12:00:00,,79.7,65.5,61,4,270,,,,,,
2018-12-15 15:00:00,,77.0,66.2,69,0,0,,,,,,
2018-12-16 06:00:00,,64.8,64.2,98,4,250,,,,,,
2018-12-16 09:00:00,,73.4,64.8,74,2,320,,,,,,
2018-12-16 12:00:00,,78.8,64.0,60,4,270,,,,,,
2018-12-16 15:00:00,,77.0,66.2,69,2,70,,,,,,
2018-12-17 09:00:00,,80.6,65.8,60,2,360,,,,,,
2018-12-18 06:00:00,,72.5,65.8,79,2,270,,,,,,
2018-12-19 09:00:00,,73.4,68.0,83,2,320,,,,,,
2018-12-19 12:00:00,,78.8,63.1,58,2,300,,,,,,
2018-12-19 15:00:00,,77.0,66.2,69,0,0,,,,,,
2018-12-20 06:00:00,,72.5,70.3,92,3,270,,,,,,
2018-12-20 09:00:00,,75.9,68.4,77,3,290,,,,,,
2018-12-20 12:00:00,,72.5,65.8,79,6,180,,,,,,
2018-12-20 15:00:00,,69.8,67.6,92,0,0,,,,,,
2018-12-21 06:00:00,,68.7,66.0,91,0,0,,,,,,
2018-12-21 09:00:00,,78.4,65.5,64,4,320,,,,,,
2018-12-21 12:00:00,,80.2,66.0,62,2,20,,,,,,
2018-12-21 15:00:00,,75.9,67.3,74,0,0,,,,,,
2018-12-22 09:00:00,,78.4,64.9,63,4,290,,,,,,
2018-12-22 12:00:00,,82.4,63.5,52,4,290,,,,,,
2018-12-22 15:00:00,,78.4,65.5,64,0,0,,,,,,
2018-12-23 06:00:00,,70.7,65.3,83,0,0,,,,,,
2018-12-24 06:00:00,,67.6,66.6,96,2,270,,,,,,
2018-12-24 09:00:00,,76.6,66.9,72,2,180,,,,,,
2018-12-24 15:00:00,,77.7,65.8,66,3,180,,,,,,
2018-12-25 06:00:00,,71.6,68.9,91,0,0,,,,,,
2018-12-25 09:00:00,,78.4,65.5,64,2,160,,,,,,
2018-12-25 12:00:00,,82.4,66.2,58,2,110,,,,,,
2018-12-25 15:00:00,,79.7,64.9,60,0,0,,,,,,
2018-12-26 06:00:00,,71.2,69.1,92,3,290,,,,,,
2018-12-26 09:00:00,,81.3,66.7,61,4,180,,,,,,
2018-12-26 12:00:00,,82.4,66.2,58,5,90,,,,,,
2018-12-26 15:00:00,,81.5,65.3,58,2,270,,,,,,
2018-12-27 06:00:00,,72.3,67.3,84,0,0,,,,,,
2018-12-27 09:00:00,,80.6,64.4,57,4,180,,,,,,
2018-12-27 12:00:00,,81.5,65.3,58,5,180,,,,,,
2018-12-27 15:00:00,,78.8,65.3,63,0,0,,,,,,
2018-12-28 06:00:00,,70.2,68.4,94,3,270,,,,,,
2018-12-28 09:00:00,,78.1,67.1,69,0,0,,,,,,
2018-12-28 12:00:00,,82.4,66.2,58,5,270,,,,,,
2018-12-28 15:00:00,,80.6,64.9,59,6,120,,,,,,
2018-12-29 09:00:00,,77.9,64.4,63,2,270,,,,,,
2018-12-29 12:00:00,,80.6,64.4,57,4,180,,,,,,
2018-12-29 15:00:00,,70.7,65.3,83,0,0,,,,,,
2018-12-30 06:00:00,,69.1,64.8,86,0,0,,,,,,
2019-01-01 06:00:00,,67.1,67.1,100,0,0,,,,,,
2019-01-01 09:00:00,,77.0,66.7,70,2,290,,,,,,
2019-01-01 12:00:00,,81.3,64.0,55,2,140,,,,,,
2019-01-01 15:00:00,,77.9,61.7,57,2,160,,,,,,
2019-01-02 06:00:00,,69.8,67.1,91,4,270,,,,,,
2019-01-02 09:00:00,,78.8,68.0,69,6,180,,,,,,
2019-01-02 12:00:00,,82.8,66.0,57,5,160,,,,,,
2019-01-02 15:00:00,,69.1,68.0,96,0,0,,,,,,
2019-01-03 09:00:00,,82.4,64.0,53,2,110,,,,,,
2019-01-03 15:00:00,,77.0,66.2,69,2,180,,,,,,
2019-01-09 12:00:00,,82.4,66.2,58,2,90,,,,,,
2019-01-09 15:00:00,,80.6,67.1,63,3,120,,,,,,
2019-01-10 06:00:00,,71.6,67.6,87,0,0,,,,,,
2019-01-11 06:00:00,,72.5,65.8,79,3,270,,,,,,
2019-01-11 09:00:00,,82.4,63.5,52,5,180,,,,,,
2019-01-11 12:00:00,,86.0,56.3,36,4,70,,,,,,
2019-01-11 15:00:00,,81.5,61.3,50,2,180,,,,,,
2019-01-12 06:00:00,,73.4,61.3,66,5,110,,,,,,
2019-01-12 09:00:00,,82.4,59.7,46,3,110,,,,,,
2019-01-12 12:00:00,,86.7,58.6,38,0,0,,,,,,
2019-01-12 15:00:00,,83.1,61.5,48,2,180,,,,,,
2019-01-13 06:00:00,,70.7,59.9,68,0,0,,,,,,
2019-01-13 09:00:00,,81.5,62.6,52,7,180,,,,,,
2019-01-13 12:00:00,,87.8,50.5,27,4,200,,,,,,
2019-01-13 15:00:00,,84.2,59.9,44,2,180,,,,,,
2019-01-14 06:00:00,,70.7,66.7,87,0,0,,,,,,
2019-01-14 09:00:00,,78.1,65.7,65,6,340,,,,,,
2019-01-14 12:00:00,,81.5,64.0,55,6,270,,,,,,
2019-01-14 15:00:00,,80.6,65.8,60,4,180,,,,,,
2019-01-15 15:00:00,,68.0,66.7,95,2,270,,,,,,
2019-01-16 06:00:00,,70.9,67.1,87,3,200,,,,,,
2019-01-16 09:00:00,,76.1,68.0,76,5,270,,,,,,
2019-01-16 12:00:00,,77.9,66.4,67,6,270,,,,,,
2019-01-17 06:00:00,,68.9,66.2,91,0,0,,,,,,
2019-01-17 09:00:00,,78.8,68.0,69,7,90,,,,,,
2019-01-17 12:00:00,,81.5,68.0,63,4,90,,,,,,
2019-01-17 15:00:00,,79.7,68.7,69,4,160,,,,,,
2019-01-18 06:00:00,,67.1,66.4,97,0,0,,,,,,
2019-01-18 09:00:00,,75.2,67.1,75,3,330,,,,,,
2019-01-18 12:00:00,,81.5,61.3,50,0,0,,,,,,
2019-01-19 06:00:00,,69.8,68.5,95,2,50,,,,,,
2019-01-19 15:00:00,,67.1,64.8,92,4,180,,,,,,
2019-01-20 06:00:00,,70.2,66.9,89,0,0,,,,,,
2019-01-20 09:00:00,,74.1,67.6,80,2,230,,,,,,
2019-01-20 12:00:00,,77.4,67.6,72,0,0,,,,,,
2019-01-20 15:00:00,,66.2,66.2,100,0,0,,,,,,
2019-01-21 06:00:00,,67.1,66.2,96,0,0,,,,,,
2019-01-21 09:00:00,,73.4,72.1,95,5,290,,,,,,
2019-01-21 12:00:00,,77.9,65.8,66,2,90,,,,,,
2019-01-21 15:00:00,,76.3,67.1,73,2,180,,,,,,
2019-01-22 06:00:00,,69.8,67.1,91,0,0,,,,,,
2019-01-22 09:00:00,,80.6,67.1,63,3,180,,,,,,
2019-01-22 12:00:00,,78.8,68.0,69,0,0,,,,,,
2019-01-22 15:00:00,,67.6,65.5,92,4,160,,,,,,
2019-01-23 06:00:00,,71.6,70.3,95,0,0,,,,,,
2019-01-23 09:00:00,,78.4,72.5,82,3,270,,,,,,
2019-01-23 12:00:00,,76.1,65.3,69,0,0,,,,,,
2019-01-23 15:00:00,,77.0,64.6,65,2,180,,,,,,
2019-01-24 06:00:00,,70.7,70.0,97,2,270,,,,,,
2019-01-24 09:00:00,,75.6,70.7,84,3,230,,,,,,
2019-01-24 12:00:00,,78.8,62.6,57,2,290,,,,,,
2019-01-24 15:00:00,,80.6,64.4,57,2,270,,,,,,
2019-01-25 06:00:00,,69.8,66.2,88,0,50,,,,,,
2019-01-25 09:00:00,,81.5,64.0,55,6,90,,,,,,
2019-01-25 12:00:00,,82.4,65.5,56,5,180,,,,,,
2019-01-25 15:00:00,,78.8,65.8,64,4,160,,,,,,
2019-01-26 06:00:00,,68.9,66.2,91,6,180,,,,,,
2019-01-26 12:00:00,,81.3,66.7,61,3,110,,,,,,
2019-01-26 15:00:00,,80.6,64.4,57,4,160,,,,,,
2019-01-27 09:00:00,,83.3,65.8,55,5,160,,,,,,
2019-01-28 06:00:00,,71.6,67.6,87,0,0,,,,,,
2019-01-28 09:00:00,,80.6,67.1,63,4,180,,,,,,
2019-01-28 12:00:00,,84.2,66.7,55,3,140,,,,,,
2019-01-28 15:00:00,,82.4,66.2,58,4,180,,,,,,
2019-01-29 06:00:00,,70.5,65.1,83,0,0,,,,,,
2019-01-29 09:00:00,,80.6,65.8,60,5,290,,,,,,
2019-01-29 12:00:00,,84.9,66.0,53,4,180,,,,,,
2019-01-29 15:00:00,,83.1,67.3,59,4,230,,,,,,
2019-01-30 06:00:00,,69.1,66.2,90,3,360,,,,,,
2019-01-30 09:00:00,,82.4,63.5,52,4,90,,,,,,
2019-01-31 12:00:00,,82.0,64.2,54,5,160,,,,,,
2019-01-31 15:00:00,,80.6,64.9,59,2,180,,,,,,
2019-02-01 06:00:00,,69.8,65.8,87,0,0,,,,,,
2019-02-02 09:00:00,,85.1,54.1,34,5,160,,,,,,
2019-02-02 12:00:00,,86.4,61.5,43,5,160,,,,,,
2019-02-02 15:00:00,,82.0,60.4,48,4,180,,,,,,
2019-02-03 06:00:00,,72.3,63.7,74,4,160,,,,,,
2019-02-03 09:00:00,,84.2,65.3,53,6,160,,,,,,
2019-02-03 12:00:00,,86.4,57.6,37,4,160,,,,,,
2019-02-03 15:00:00,,82.4,64.6,54,2,160,,,,,,
2019-02-04 12:00:00,,84.2,63.1,49,5,160,,,,,,
2019-02-04 15:00:00,,83.1,65.3,55,4,180,,,,,,
2019-02-05 09:00:00,,82.9,66.6,57,4,90,,,,,,
2019-02-06 06:00:00,,73.4,68.0,83,0,0,,,,,,
2019-02-06 12:00:00,,84.2,65.3,53,4,160,,,,,,
2019-02-06 15:00:00,,80.2,66.2,62,4,140,,,,,,
2019-02-07 06:00:00,,70.7,68.0,91,0,0,,,,,,
2019-02-08 09:00:00,,82.8,66.0,57,3,180,,,,,,
2019-02-08 12:00:00,,86.0,65.5,50,5,160,,,,,,
2019-02-08 15:00:00,,82.0,65.8,58,4,180,,,,,,
2019-02-09 15:00:00,,82.0,65.8,58,4,160,,,,,,
2019-02-10 06:00:00,,73.0,66.6,80,0,0,,,,,,
2019-02-10 09:00:00,,82.8,63.3,52,4,320,,,,,,
2019-02-10 12:00:00,,87.1,61.3,42,0,0,,,,,,
2019-02-11 06:00:00,,72.5,63.9,74,3,300,,,,,,
2019-02-11 09:00:00,,79.7,66.2,63,0,0,,,,,,
2019-02-11 12:00:00,,81.5,64.0,55,0,0,,,,,,
2019-02-11 15:00:00,,76.3,66.6,71,5,180,,,,,,
2019-02-12 09:00:00,,81.5,66.7,61,6,180,,,,,,
2019-02-12 12:00:00,,84.2,65.8,54,4,180,,,,,,
2019-02-12 15:00:00,,81.3,66.2,60,4,160,,,,,,
2019-02-13 06:00:00,,72.5,68.5,87,0,0,,,,,,
2019-02-14 12:00:00,,88.7,56.3,33,6,160,,,,,,
2019-02-14 15:00:00,,86.0,60.4,42,4,140,,,,,,
2019-02-15 06:00:00,,70.5,64.9,82,6,270,,,,,,
2019-02-15 09:00:00,,82.4,66.2,58,7,270,,,,,,
2019-02-15 12:00:00,,85.6,63.0,46,5,250,,,,,,
2019-02-16 06:00:00,,72.7,64.4,75,3,290,,,,,,
2019-02-16 09:00:00,,80.6,64.9,59,2,250,,,,,,
2019-02-16 12:00:00,,83.3,64.4,53,6,180,,,,,,
2019-02-16 15:00:00,,83.1,65.3,55,3,160,,,,,,
2019-02-17 12:00:00,,77.9,64.8,64,2,200,,,,,,
2019-02-17 15:00:00,,80.6,66.6,62,2,180,,,,,,
2019-02-18 06:00:00,,69.8,65.5,86,2,290,,,,,,
2019-02-18 09:00:00,,81.3,64.6,56,6,320,,,,,,
2019-02-19 06:00:00,,68.4,65.1,89,4,270,,,,,,
2019-02-19 09:00:00,,78.8,61.5,55,6,300,,,,,,
2019-02-19 12:00:00,,86.0,59.0,40,4,290,,,,,,
2019-02-19 15:00:00,,85.3,59.9,42,4,270,,,,,,
2019-02-20 09:00:00,,83.3,60.4,46,2,180,,,,,,
2019-02-20 12:00:00,,83.1,64.2,53,6,160,,,,,,
2019-02-21 06:00:00,,68.0,66.7,95,0,0,,,,,,
2019-02-21 12:00:00,,82.4,66.2,58,3,270,,,,,,
2019-02-21 15:00:00,,81.3,65.7,59,4,180,,,,,,
2019-02-22 12:00:00,,80.2,63.5,56,4,270,,,,,,
2019-02-22 15:00:00,,82.4,64.0,53,4,290,,,,,,
2019-02-23 06:00:00,,67.1,64.2,90,4,270,,,,,,
2019-02-23 09:00:00,,77.0,64.9,66,5,290,,,,,,
2019-02-23 12:00:00,,80.6,64.9,59,0,0,,,,,,
2019-02-25 09:00:00,,78.4,65.5,64,8,180,,,,,,
2019-02-25 12:00:00,,80.2,66.0,62,8,160,,,,,,
2019-02-25 15:00:00,,79.7,66.2,63,4,180,,,,,,
2019-02-26 09:00:00,,83.3,64.4,53,5,160,,,,,,
2019-02-27 06:00:00,,73.4,65.8,77,0,0,,,,,,
2019-02-27 12:00:00,,86.0,59.5,41,8,160,,,,,,
2019-02-27 15:00:00,,83.1,64.2,53,4,180,,,,,,
2019-02-28 06:00:00,,74.8,66.7,75,0,0,,,,,,
2019-02-28 09:00:00,,78.4,65.5,64,8,320,,,,,,
2019-02-28 12:00:00,,84.2,66.2,54,4,230,,,,,,
2019-02-28 15:00:00,,83.1,64.2,53,4,160,,,,,,
2019-03-01 12:00:00,,86.0,63.1,46,4,250,,,,,,
2019-03-01 15:00:00,,83.8,65.5,54,2,180,,,,,,
2019-03-02 06:00:00,,70.5,65.5,84,4,180,,,,,,
2019-03-02 09:00:00,,70.7,68.0,91,0,0,,,,,,
2019-03-03 06:00:00,,70.7,65.1,82,0,0,,,,,,
2019-03-03 09:00:00,,78.1,65.7,65,4,290,,,,,,
2019-03-03 12:00:00,,80.6,65.5,60,5,180,,,,,,
2019-03-04 15:00:00,,69.8,65.5,86,4,270,,,,,,
2019-03-05 06:00:00,,70.7,68.0,91,0,0,,,,,,
2019-03-05 09:00:00,,79.7,66.2,63,3,250,,,,,,
2019-03-05 12:00:00,,80.6,67.1,63,4,180,,,,,,
2019-03-05 15:00:00,,78.8,65.3,63,2,180,,,,,,
2019-03-06 06:00:00,,72.0,66.0,81,3,160,,,,,,
2019-03-06 09:00:00,,81.5,67.5,62,0,0,,,,,,
2019-03-06 12:00:00,,73.4,65.3,75,4,270,,,,,,
2019-03-06 15:00:00,,80.6,65.8,60,4,180,,,,,,
2019-03-07 06:00:00,,70.7,65.1,82,4,230,,,,,,
2019-03-07 09:00:00,,78.8,65.3,63,3,160,,,,,,
2019-03-07 12:00:00,,82.0,65.1,56,2,180,,,,,,
2019-03-07 15:00:00,,77.0,66.2,69,4,160,,,,,,
2019-03-08 06:00:00,,71.6,66.2,83,0,0,,,,,,
2019-03-08 09:00:00,,81.3,64.0,55,4,50,,,,,,
2019-03-08 12:00:00,,83.1,63.1,51,4,180,,,,,,
2019-03-08 15:00:00,,81.0,64.2,56,2,180,,,,,,
2019-03-09 09:00:00,,82.0,65.3,57,4,160,,,,,,
2019-03-09 12:00:00,,82.4,63.5,52,4,180,,,,,,
2019-03-09 15:00:00,,81.3,65.5,58,4,160,,,,,,
2019-03-10 15:00:00,,81.5,65.3,58,4,160,,,,,,
2019-03-11 06:00:00,,73.4,66.9,80,3,230,,,,,,
2019-03-11 09:00:00,,81.3,66.7,61,3,270,,,,,,
2019-03-11 12:00:00,,84.6,65.1,52,2,180,,,,,,
2019-03-12 09:00:00,,82.4,64.9,55,8,180,,,,,,
2019-03-12 15:00:00,,80.6,65.5,60,4,160,,,,,,
2019-03-13 12:00:00,,83.3,64.2,52,5,230,,,,,,
2019-03-13 15:00:00,,80.6,65.5,60,4,270,,,,,,
2019-03-14 06:00:00,,74.3,63.5,69,0,0,,,,,,
2019-03-14 09:00:00,,82.0,64.2,54,5,180,,,,,,
2019-03-14 15:00:00,,81.3,66.2,60,4,180,,,,,,
2019-03-19 06:00:00,,74.3,67.6,79,2,270,,,,,,
2019-03-19 09:00:00,,86.0,65.5,50,3,160,,,,,,
2019-03-20 12:00:00,,86.4,65.7,50,6,90,,,,,,
2019-03-21 06:00:00,,74.3,66.2,75,4,110,,,,,,
2019-03-21 12:00:00,,82.4,66.2,58,4,270,,,,,,
2019-03-22 09:00:00,,84.6,65.7,53,6,160,,,,,,
2019-03-25 15:00:00,,81.7,66.6,60,4,180,,,,,,
2019-03-26 06:00:00,,71.6,66.2,83,6,360,,,,,,
2019-03-26 15:00:00,,77.0,66.2,69,5,180,,,,,,
2019-03-27 09:00:00,,81.5,64.0,55,4,250,,,,,,
2019-03-27 12:00:00,,70.2,68.4,94,0,0,,,,,,
2019-03-28 06:00:00,,68.5,67.8,97,2,180,,,,,,
2019-03-28 09:00:00,,79.2,63.5,58,3,250,,,,,,
2019-03-28 12:00:00,,82.0,63.7,53,3,180,,,,,,
2019-03-29 09:00:00,,82.4,66.2,58,2,90,,,,,,
2019-03-29 12:00:00,,86.4,61.5,43,4,90,,,,,,
2019-03-30 06:00:00,,72.3,68.5,87,0,0,,,,,,
2019-03-30 15:00:00,,78.8,66.7,66,4,160,,,,,,
2019-03-31 12:00:00,,83.3,65.8,55,8,160,,,,,,
2019-03-31 15:00:00,,79.5,66.6,64,5,180,,,,,,
2019-04-01 06:00:00,,73.8,65.1,74,2,50,,,,,,
2019-04-01 09:00:00,,82.4,66.2,58,6,160,,,,,,
2019-04-02 06:00:00,,66.6,66.0,98,2,250,,,,,,
2019-04-02 09:00:00,,76.1,68.0,76,4,160,,,,,,
2019-04-03 09:00:00,,82.8,64.9,55,6,160,,,,,,
2019-04-03 15:00:00,,78.8,66.7,66,4,180,,,,,,
2019-04-04 12:00:00,,81.3,66.7,61,8,160,,,,,,
2019-04-05 06:00:00,,75.9,66.7,73,4,160,,,,,,
2019-04-05 09:00:00,,83.1,66.9,58,4,180,,,,,,
2019-04-05 15:00:00,,80.6,66.0,61,4,160,,,,,,
2019-04-06 15:00:00,,81.5,66.7,61,2,180,,,,,,
2019-04-07 09:00:00,,86.7,64.0,46,4,160,,,,,,
2019-04-07 15:00:00,,81.5,68.0,63,4,160,,,,,,
2019-04-08 15:00:00,,83.3,65.8,55,3,160,,,,,,
2019-04-09 09:00:00,,65.3,65.3,100,2,180,,,,,,
2019-04-09 15:00:00,,76.6,66.9,72,3,160,,,,,,
2019-04-10 06:00:00,,69.8,66.6,89,2,160,,,,,,
2019-04-10 12:00:00,,78.8,68.0,69,4,180,,,,,,
2019-04-11 15:00:00,,79.5,67.6,67,4,180,,,,,,
2019-04-12 06:00:00,,74.3,66.9,77,2,230,,,,,,
2019-04-12 09:00:00,,82.4,67.6,61,4,180,,,,,,
2019-04-12 12:00:00,,82.4,68.4,62,4,180,,,,,,
2019-04-12 15:00:00,,76.6,69.1,77,2,180,,,,,,
2019-04-13 15:00:00,,80.6,67.1,63,3,180,,,,,,
2019-04-14 06:00:00,,69.8,68.2,94,0,0,,,,,,
2019-04-15 09:00:00,,81.0,66.9,62,4,200,,,,,,
2019-04-15 12:00:00,,82.4,66.2,58,4,160,,,,,,
2019-04-15 15:00:00,,79.2,66.2,64,4,180,,,,,,
2019-04-16 06:00:00,,73.8,66.7,78,4,290,,,,,,
2019-04-16 15:00:00,,78.8,66.7,66,4,200,,,,,,
2019-04-17 09:00:00,,74.3,64.9,72,3,180,,,,,,
2019-04-18 06:00:00,,73.4,68.5,84,0,0,,,,,,
2019-04-18 12:00:00,,84.2,65.3,53,4,180,,,,,,
2019-04-19 06:00:00,,75.6,66.9,74,0,0,,,,,,
2019-04-19 09:00:00,,83.1,65.8,56,4,180,,,,,,
2019-04-19 15:00:00,,83.1,66.9,58,4,180,,,,,,
